object			
volume	00216x04	James Diderot & al.	{date}
orth	HALCHEMIA		
entry	HALCYON	0	
orth	HALCYON		
clique	Alcedo		
entry	HALCYONIUM	0	
orth	HALCYONIUM		
entry	HALEC	0	
orth	HALEC		
entry	HALELÆUM	0	
orth	HALELÆUM		
entry	HALIEÆTOS, ALIEÆTUS	0	
orth	HALIEÆTOS		
orth	ALIEÆTUS		
entry	HALICA	0	
orth	HALICA		
clique	Alica		
entry	HALICACABUM	0	
orth	HALICACABUM		
clique	Alkelgengi		
entry	HALICAUBUM PEREGRINUM	0	
orth	HALICAUBUM PEREGRINUM		
entry	HALICES	0	
orth	HALICES		
entry	HALIEUTICON	0	
orth	HALIEUTICON		
entry	HALIMAR	0	
orth	HALIMAR		
entry	HALIMUS	0	
orth	HALIMUS		
entry	HALINITRON	0	
orth	HALINITRON		
entry	HALME	0	
orth	HALME		
entry	HALMYRAX	0	
orth	HALMYRAX		
entry	HALMYRIS	0	
orth	HALMYRIS		
entry	HALMYRODES	0	
orth	HALMYRODES		
entry	HALO	1	
orth	HALO		
pb	207	0106	
entry	HALOSACHNE	0	
orth	HALOSACHNE		
clique	Sal		
entry	HALTERES	0	
orth	HALTERES		
entry	HALYPHÆUS	0	
orth	HALYPHÆUS		
clique	Ægilops		
entry	HAMALGAMA	0	
orth	HAMALGAMA		
clique	Amalgama		
entry	HAMIA	0	
orth	HAMIA		
clique	Amia		
entry	HAMMA	0	
orth	HAMMA		
entry	HAMMONITRUM	0	
orth	HAMMONITRUM		
clique	Ammonitrum		
entry	HAMULUS	0	
orth	HAMULUS		
entry	HANDAL	0	
orth	HANDAL		
clique	AlhandaI		
entry	HAPHE	0	
orth	HAPHE		
clique	Hapsis		
entry	HAPLOTOMIA	0	
orth	HAPLOTOMIA		
entry	HAPSIS	0	
orth	HAPSIS		
entry	HAPSUS	0	
orth	HAPSUS		
entry	HARDESIA	0	
orth	HARDESIA		
clique	Ardesias		
entry	HARENCHUS, HARENGUS, HERENGA	0	
orth	HARENCHUS		
orth	HARENGUS		
orth	HERENGA		
clique	Halec		
entry	HARMA, HARMATION	0	
orth	HARMA		
orth	HARMATION		
entry	HARMALA	0	
orth	HARMALA		
entry	HARMEL	0	
orth	HARMEL		
entry	HARMONIA	0	
orth	HARMONIA		
clique	Articulatio		
entry	HARMOS	0	
orth	HARMOS		
entry	HARPAX	0	
orth	HARPAX		
clique	Ambra		
entry	HARUNDO	0	
orth	HARUNDO		
clique	Arundo		
entry	HASACIUM	0	
orth	HASACIUM		
entry	HASTA REGIA	0	
orth	HASTA REGIA		
entry	HASTELLÆ	0	
orth	HASTELLÆ		
entry	HAUSTUS	0	
orth	HAUSTUS		
entry	HAYRI	0	
orth	HAYRI		
clique	Ebenus		
entry	HEBE	0	
orth	HEBE		
entry	HEBENUM	0	
orth	HEBENUM		
clique	Ebenus		
entry	HEBISCOS	0	
orth	HEBISCOS		
clique	Althaea		
entry	HECATOMBE	0	
orth	HECATOMBE		
entry	HECATONDRACHMA	0	
orth	HECATONDRACHMA		
entry	HECTEUS	0	
orth	HECTEUS		
entry	HECTICA	7	
orth	HECTICA		
pb	209	0107	
pb	211	0108	
pb	213	0109	
pb	215	0110	
pb	217	0111	
clique	Cura Avenacea		
pb	219	0112	
pb	221	0113	
entry	HEDERA	1	
orth	HEDERA		
pb	223	0114	
entry	HEDERACEUS, HEDERARIUS	0	
orth	HEDERACEUS		
orth	HEDERARIUS		
entry	HEDERULA	0	
orth	HEDERULA		
entry	HEDRA	0	
orth	HEDRA		
clique	Fractura		
entry	HEDRICOS	0	
orth	HEDRICOS		
entry	HEDYCHROI	0	
orth	HEDYCHROI		
entry	HEDYOSMOS	0	
orth	HEDYOSMOS		
entry	HEDYPNOIS	0	
orth	HEDYPNOIS		
entry	HEDYPNOIS	0	
orth	HEDYPNOIS		
entry	HEDYSARUM	1	
orth	HEDYSARUM		
pb	225	0115	
entry	HEDYSMA	0	
orth	HEDYSMA		
entry	HEL, MEL	0	
orth	HEL		
orth	MEL		
entry	HELCOMA	0	
orth	HELCOMA		
entry	HELCOS	0	
orth	HELCOS		
entry	HELCOSIS	0	
orth	HELCOSIS		
clique	Helcorna		
entry	HELCYDRION	0	
orth	HELCYDRION		
entry	HELCYSMA	0	
orth	HELCYSMA		
entry	HELCYSTER	0	
orth	HELCYSTER		
entry	HELEAGNUS	0	
orth	HELEAGNUS		
entry	HELENIASTRUM	0	
orth	HELENIASTRUM		
entry	HELENIUM	0	
orth	HELENIUM		
entry	HELIOSELINUM	0	
orth	HELIOSELINUM		
clique	Apium		
entry	HELIACUM	0	
orth	HELIACUM		
entry	HELIANTHEMOIDES	0	
orth	HELIANTHEMOIDES		
entry	HELIANTHEMUM	1	
orth	HELIANTHEMUM		
pb	227	0116	
entry	HELICE	0	
orth	HELICE		
entry	HELICRYSUM	1	
orth	HELICRYSUM		
pb	229	0117	
entry	HELIOCAES	0	
orth	HELIOCAES		
entry	HELIOCHRYSUM	0	
orth	HELIOCHRYSUM		
clique	Helichrysum		
entry	HELIOSCOPIOS	0	
orth	HELIOSCOPIOS		
entry	HELIOSIS	0	
orth	HELIOSIS		
entry	HELIOTROPIUM	1	
orth	HELIOTROPIUM		
pb	231	0118	
entry	HELITIS	0	
orth	HELITIS		
clique	Æs		
entry	HELIX	0	
orth	HELIX		
entry	HELLEBORASTER	0	
orth	HELLEBORASTER		
entry	HELLEBORASTRUM	0	
orth	HELLEBORASTRUM		
clique	Helleborus		
entry	HELLEBORINE	0	
orth	HELLEBORINE		
entry	HELLEBOROIDES	0	
orth	HELLEBOROIDES		
entry	HELLEBORO-RANUNCULUS	0	
orth	HELLEBORO-RANUNCULUS		
entry	HELLEBORUS NIGER	3	
orth	HELLEBORUS NIGER		
pb	233	0119	
pb	235	0120	
pb	237	0121	
entry	HELLESPONTIA	0	
orth	HELLESPONTIA		
entry	HELMINTHES	0	
orth	HELMINTHES		
entry	HELMINTHAGOGA	0	
orth	HELMINTHAGOGA		
clique	Helminthica		
entry	HELMINTHICA	0	
orth	HELMINTHICA		
entry	HELNESED	0	
orth	HELNESED		
entry	HELODES	0	
orth	HELODES		
entry	HELOSIS	0	
orth	HELOSIS		
entry	HELOTIS	0	
orth	HELOTIS		
clique	Plica polonica		
entry	HELXINE	0	
orth	HELXINE		
entry	HEMERALOPS	0	
orth	HEMERALOPS		
entry	HEMERIS	0	
orth	HEMERIS		
entry	HEMEROCALLIS	0	
orth	HEMEROCALLIS		
entry	HEMEROCOETOS	0	
orth	HEMEROCOETOS		
entry	HEMICERAUNIOS	0	
orth	HEMICERAUNIOS		
entry	HEMICRANIA	0	
orth	HEMICRANIA		
entry	HEMIECTON, HEMIECTEON	0	
orth	HEMIECTON		
orth	HEMIECTEON		
entry	HEMIMOERION	0	
orth	HEMIMOERION		
entry	HEMINA	0	
orth	HEMINA		
clique	Cotyle		
entry	HEMIOBOLION, HEMIOBOLON	0	
orth	HEMIOBOLION		
orth	HEMIOBOLON		
entry	HEMIOLION	0	
orth	HEMIOLION		
entry	HEMIONIS	0	
orth	HEMIONIS		
entry	HEMIONITIS	1	
orth	HEMIONITIS		
pb	239	0122	
entry	HEMIONIUM	0	
orth	HEMIONIUM		
entry	HEMIOPON	0	
orth	HEMIOPON		
entry	HEMIPAGIA	0	
orth	HEMIPAGIA		
clique	Hemicrania		
entry	HEMIPLEGIA, HEMIPLEXIA	0	
orth	HEMIPLEGIA		
orth	HEMIPLEXIA		
entry	HEMIRHOMBION	0	
orth	HEMIRHOMBION		
entry	HEMITRITÆUS	0	
orth	HEMITRITÆUS		
entry	HEMITYBION	0	
orth	HEMITYBION		
entry	HEMIXESTON	0	
orth	HEMIXESTON		
entry	HENRICUS RUBENS	0	
orth	HENRICUS RUBENS		
entry	HEPAR	8	
orth	HEPAR		
pb	241	0123	
pb	243	0124	
pb	245	0125	
pb	247	0126	
clique	Bilis		
pb	249	0127	
pb	251	0128	
pb	253	0129	
pb	255	0130	
entry	HEPATARIUS	0	
orth	HEPATARIUS		
entry	HEPATEROS	0	
orth	HEPATEROS		
entry	HEPATICA TRIFOLIA	1	
orth	HEPATICA TRIFOLIA		
pb	257	0131	
entry	HEPATICUS FLOS	0	
orth	HEPATICUS FLOS		
entry	HEPATICUS	0	
orth	HEPATICUS		
entry	HEPATITES	0	
orth	HEPATITES		
clique	Hepar		
entry	HEPATORIUM	0	
orth	HEPATORIUM		
clique	Eupatorium		
entry	HEPATUS	0	
orth	HEPATUS		
entry	HEPHÆSTIAS	0	
orth	HEPHÆSTIAS		
entry	HEPHTHOTES	0	
orth	HEPHTHOTES		
entry	HEPIALA	0	
orth	HEPIALA		
clique	Epiala		
entry	HEPSANA	0	
orth	HEPSANA		
entry	HEPSEMA	0	
orth	HEPSEMA		
entry	HEPTAPHARMACUM	0	
orth	HEPTAPHARMACUM		
entry	HEPTAPHYLLUM	0	
orth	HEPTAPHYLLUM		
entry	HEPTAPLEUROS	0	
orth	HEPTAPLEUROS		
entry	HERACLEIUS	0	
orth	HERACLEIUS		
entry	HERCULEUS LAPIS	0	
orth	HERCULEUS LAPIS		
entry	HERACLEOTICUM	0	
orth	HERACLEOTICUM		
entry	HERACLEA	0	
orth	HERACLEA		
entry	HERBA	1	
orth	HERBA		
pb	259	0132	
entry	HERBARIUS	0	
orth	HERBARIUS		
entry	HERBATUM	0	
orth	HERBATUM		
entry	HERBIVORUS	0	
orth	HERBIVORUS		
entry	HERCULES	0	
orth	HERCULES		
entry	HERCULIS CLAVA	0	
orth	HERCULIS CLAVA		
entry	HEREOS	0	
orth	HEREOS		
entry	HERINACEUS, ERINACEUS	1	
orth	HERINACEUS		
orth	ERINACEUS		
pb	261	0133	
entry	HERMANNIA	0	
orth	HERMANNIA		
entry	HERMAPHRODITUS	0	
orth	HERMAPHRODITUS		
entry	HERMES	1	
orth	HERMES		
pb	263	0134	
entry	HERMESIA	0	
orth	HERMESIA		
entry	HERMETICA MEDICINA	0	
orth	HERMETICA MEDICINA		
clique	Hermes		
entry	HERMODACTYLUS	1	
orth	HERMODACTYLUS		
clique	Behen 8c Colchicum		
pb	265	0135	
entry	HERMOLAOS	0	
orth	HERMOLAOS		
entry	HERNANDIA	0	
orth	HERNANDIA		
entry	HERNIA	17	
orth	HERNIA		
pb	267	0136	
pb	269	0137	
pb	271	0138	
clique	Planche X. du IL Volume , flg		
pb	273	0139	
pb	275	0140	
clique	Bubonocele		
pb	277	0141	
pb	279	0142	
pb	281	0143	
pb	283	0144	
pb	285	0145	
pb	287	0146	
pb	289	0147	
clique	Pl. X. du second Volume, flg		
pb	291	0148	
pb	293	0149	
pb	295	0150	
pb	297	0151	
pb	299	0152	
entry	HERNIARIA	0	
orth	HERNIARIA		
entry	HERODIUS	0	
orth	HERODIUS		
entry	HEROS	0	
orth	HEROS		
entry	HERPES	2	
orth	HERPES		
clique	Ulcus		
pb	301	0153	
pb	303	0154	
clique	Erysipelas		
entry	HERPETON	0	
orth	HERPETON		
entry	HESMIS	0	
orth	HESMIS		
entry	HESPERIS	1	
orth	HESPERIS		
pb	305	0155	
entry	HESTIA	0	
orth	HESTIA		
clique	Focus		
entry	HETERORRHOPOS	0	
orth	HETERORRHOPOS		
entry	HETERORRYTHMOS	0	
orth	HETERORRYTHMOS		
entry	HETICH AMERICUM	0	
orth	HETICH AMERICUM		
entry	HEXAGIUM	0	
orth	HEXAGIUM		
entry	HEXAPHARMACUM	0	
orth	HEXAPHARMACUM		
entry	HEXIS	0	
orth	HEXIS		
entry	HIANTICILLA	1	
orth	HIANTICILLA		
pb	307	0156	
entry	HIATULA	0	
orth	HIATULA		
clique	Chôma		
entry	HIBERNICUS LAPIS	0	
orth	HIBERNICUS LAPIS		
clique	Tegula Hiberniez		
entry	HIBISCUS	0	
orth	HIBISCUS		
clique	Althaea		
entry	HICESIA	0	
orth	HICESIA		
entry	HIDROA	0	
orth	HIDROA		
entry	HIDROCRITICA	0	
orth	HIDROCRITICA		
entry	HIDRONOSOS	0	
orth	HIDRONOSOS		
entry	HIDROPYRETOS	0	
orth	HIDROPYRETOS		
entry	HIDROS	0	
orth	HIDROS		
clique	Sudor		
entry	HIDROTICA	0	
orth	HIDROTICA		
clique	Sudorisica		
entry	HIDROTOPOEA	0	
orth	HIDROTOPOEA		
entry	HIDUS	0	
orth	HIDUS		
entry	HIERA DIACOLOCYNTHIDOS	0	
orth	HIERA DIACOLOCYNTHIDOS		
entry	HIERA PICRA	0	
orth	HIERA PICRA		
entry	HIERABOTANE	0	
orth	HIERABOTANE		
clique	Verbena		
entry	HIERACANTHA	0	
orth	HIERACANTHA		
entry	HIERACITES	1	
orth	HIERACITES		
pb	309	0157	
entry	HIERACIUM	0	
orth	HIERACIUM		
clique	Pulmonaria		
entry	HIERATICUM	0	
orth	HIERATICUM		
entry	HIERAZUNE	0	
orth	HIERAZUNE		
entry	HIEROGLYPHICA	0	
orth	HIEROGLYPHICA		
entry	HIEROS	0	
orth	HIEROS		
clique	Sacer		
entry	HIGUERO OVIEDI	1	
orth	HIGUERO OVIEDI		
pb	311	0158	
entry	HILUM	0	
orth	HILUM		
entry	HIMANTOPUS	0	
orth	HIMANTOPUS		
entry	HIMAS	0	
orth	HIMAS		
entry	HIMEROS	0	
orth	HIMEROS		
entry	HINNULUS	0	
orth	HINNULUS		
entry	HIPPACE	0	
orth	HIPPACE		
entry	HIPPION	0	
orth	HIPPION		
entry	HIPPOCAMPUS	0	
orth	HIPPOCAMPUS		
entry	HIPPOCASTANUM	0	
orth	HIPPOCASTANUM		
entry	HIPPOCRAS	0	
orth	HIPPOCRAS		
clique	Clarotum		
entry	HIPPPOCRATES	2	
orth	HIPPPOCRATES		
pb	313	0159	
pb	315	0160	
entry	HIPPOCRATICA FACIES	0	
orth	HIPPOCRATICA FACIES		
clique	Facies		
entry	HIPPOCRATICUM SCAMNUM	0	
orth	HIPPOCRATICUM SCAMNUM		
clique	Batroni		
entry	HIPPOCRATICUM VINUM	0	
orth	HIPPOCRATICUM VINUM		
clique	Claretum		
entry	HIPPOGLOSSUM	0	
orth	HIPPOGLOSSUM		
clique	Biflingua		
entry	HIPPOGLOSSUS	0	
orth	HIPPOGLOSSUS		
clique	Alct		
entry	HIPPOLAPATHUM	0	
orth	HIPPOLAPATHUM		
clique	Lapathum Alpinum ,foe		
entry	HIPPOLITHUS	0	
orth	HIPPOLITHUS		
clique	Equus & Bezoar		
entry	HIPPOMANES	1	
orth	HIPPOMANES		
pb	317	0161	
entry	HIPPOMARATRUM	0	
orth	HIPPOMARATRUM		
entry	HIPPONE	0	
orth	HIPPONE		
entry	HIPPOPHAES	0	
orth	HIPPOPHAES		
entry	HIPPOPHÆSTUM	0	
orth	HIPPOPHÆSTUM		
clique	Hippophaes		
entry	HIPPOPOTAMUS	1	
orth	HIPPOPOTAMUS		
pb	319	0162	
entry	HIPPOSELINUM	0	
orth	HIPPOSELINUM		
clique	Smyrnium		
entry	HIPPOSIS	0	
orth	HIPPOSIS		
entry	HIPPOSORCHIS	0	
orth	HIPPOSORCHIS		
entry	HIPPURIS	0	
orth	HIPPURIS		
entry	HIPPUS	0	
orth	HIPPUS		
entry	HIRA	0	
orth	HIRA		
entry	HIRBELLUM	0	
orth	HIRBELLUM		
entry	HIRCI BARBA	0	
orth	HIRCI BARBA		
clique	Tragopogon		
entry	HIRCULUS	0	
orth	HIRCULUS		
entry	HIRCUS, CAPER	0	
orth	HIRCUS		
orth	CAPER		
clique	Caper		
entry	HIRCUS BEZOARTICUS	0	
orth	HIRCUS BEZOARTICUS		
clique	Bezoar		
entry	HIRQUUS	0	
orth	HIRQUUS		
entry	HIRUDO	1	
orth	HIRUDO		
clique	Planche IV. du second VolumeÆig		
pb	321	0163	
entry	HIRUNDINARIA	0	
orth	HIRUNDINARIA		
clique	Asclepias		
entry	HIRUNDO	0	
orth	HIRUNDO		
entry	HISMAT	0	
orth	HISMAT		
entry	HISPANICUM VIRIDE	0	
orth	HISPANICUM VIRIDE		
entry	HISPIDITAS	0	
orth	HISPIDITAS		
entry	HISPIDULA	0	
orth	HISPIDULA		
entry	HISTORIA	0	
orth	HISTORIA		
clique	Casus		
entry	HISTOS	1	
orth	HISTOS		
pb	323	0164	
entry	HOAXACAN	0	
orth	HOAXACAN		
entry	HOBUS	0	
orth	HOBUS		
entry	HOCIAMSANUM	0	
orth	HOCIAMSANUM		
entry	HŒDUS	0	
orth	HŒDUS		
clique	Caper		
entry	HOITZILOXITL	0	
orth	HOITZILOXITL		
clique	Balsamum Peruanum		
entry	HOLCAS	0	
orth	HOLCAS		
entry	HOLCE	0	
orth	HOLCE		
entry	HOLCIMOS	0	
orth	HOLCIMOS		
entry	HOLCUS	0	
orth	HOLCUS		
entry	HOLERA	0	
orth	HOLERA		
entry	HOLIPPÆ	0	
orth	HOLIPPÆ		
entry	HOLLI	0	
orth	HOLLI		
entry	HOLMISCOS	0	
orth	HOLMISCOS		
clique	Mortariolum		
entry	HOLMOS	0	
orth	HOLMOS		
clique	Mortarium		
entry	HOLOPHLYCTIDES	0	
orth	HOLOPHLYCTIDES		
clique	Phlyctenae		
entry	HOLOSCHOENOS	0	
orth	HOLOSCHOENOS		
entry	HOLOSTEO AFFINIS	0	
orth	HOLOSTEO AFFINIS		
clique	Myosmros		
entry	HOLOSTEON	0	
orth	HOLOSTEON		
entry	HOLOSTEON MINIMUM	0	
orth	HOLOSTEON MINIMUM		
clique	Alsine vernaglabra		
entry	HOLOSTIUM	0	
orth	HOLOSTIUM		
entry	HOLOTHURION	0	
orth	HOLOTHURION		
entry	HOLOTONICOS	0	
orth	HOLOTONICOS		
entry	HOLSEBON, HELSATON, HELSEBON	0	
orth	HOLSEBON		
orth	HELSATON		
orth	HELSEBON		
entry	HOMÆOMERES	0	
orth	HOMÆOMERES		
entry	HOMERDA	0	
orth	HOMERDA		
entry	HOMILIA	0	
orth	HOMILIA		
clique	Lib. de Articulas		
entry	HOMO	1	
orth	HOMO		
clique	Cerumen		
pb	325	0165	
entry	HOMOCHROEA	0	
orth	HOMOCHROEA		
entry	HOMOGENES	0	
orth	HOMOGENES		
entry	HOMOLINON	0	
orth	HOMOLINON		
entry	HOMONOPAGIA	0	
orth	HOMONOPAGIA		
entry	HOMONYMIA	0	
orth	HOMONYMIA		
entry	HOMOPLATÆ, OMOPLATÆ	0	
orth	HOMOPLATÆ		
orth	OMOPLATÆ		
entry	HOMORUSIA	0	
orth	HOMORUSIA		
entry	HOMOTONOS	0	
orth	HOMOTONOS		
entry	HOMUNCULUS	0	
orth	HOMUNCULUS		
clique	Adolescens		
entry	HOPLE	0	
orth	HOPLE		
entry	HOPLITODROMOS	0	
orth	HOPLITODROMOS		
entry	HOPLOCHRISMA	0	
orth	HOPLOCHRISMA		
entry	HOPLOMOCHLION	0	
orth	HOPLOMOCHLION		
entry	HOPLON	0	
orth	HOPLON		
entry	HORA	0	
orth	HORA		
entry	HORÆUS	1	
orth	HORÆUS		
clique	Alimenta		
pb	327	0166	
entry	HORDEOLUM	0	
orth	HORDEOLUM		
entry	HORDEUM	0	
orth	HORDEUM		
clique	Briza		
clique	Cevadilla		
entry	HORIZON	0	
orth	HORIZON		
clique	Aurum		
entry	HORMINUM	1	
orth	HORMINUM		
pb	329	0167	
clique	Sclarea		
entry	HORNUS, HORNOTINUS, SETANIOS	0	
orth	HORNUS		
orth	HORNOTINUS		
orth	SETANIOS		
clique	Setanios		
entry	HORRIDA, HORRIFICA	0	
orth	HORRIDA		
orth	HORRIFICA		
entry	HORROR	1	
orth	HORROR		
pb	331	0168	
entry	HORTULANUS, MILLIARIA, CYNCRAMUS	1	
orth	HORTULANUS		
orth	MILLIARIA		
orth	CYNCRAMUS		
pb	333	0169	
entry	HORTUS	0	
orth	HORTUS		
entry	HOTTONIA	0	
orth	HOTTONIA		
entry	HOXOCOQUAMOCLIT	0	
orth	HOXOCOQUAMOCLIT		
entry	HUART	0	
orth	HUART		
entry	HUCHA	0	
orth	HUCHA		
entry	HUCIPOCHOTL	0	
orth	HUCIPOCHOTL		
entry	HUMECTANTIA	0	
orth	HUMECTANTIA		
entry	HUMECTATIO	0	
orth	HUMECTATIO		
entry	HUMERUS	0	
orth	HUMERUS		
clique	Brachium		
entry	HUMIDUM	0	
orth	HUMIDUM		
entry	HUMILIS	0	
orth	HUMILIS		
clique	Oculus		
entry	HUMMATU	0	
orth	HUMMATU		
clique	Nila		
entry	HUMOR	0	
orth	HUMOR		
entry	HUMORISTA	0	
orth	HUMORISTA		
entry	HUNC, HUCCI	0	
orth	HUNC		
orth	HUCCI		
entry	HURA	0	
orth	HURA		
entry	HUSSO	1	
orth	HUSSO		
pb	335	0170	
entry	HYACINTHUS	1	
orth	HYACINTHUS		
pb	337	0171	
entry	HYÆNA	1	
orth	HYÆNA		
pb	339	0172	
entry	HYALODES	0	
orth	HYALODES		
entry	HYALOIDES	0	
orth	HYALOIDES		
entry	HYANCHE	0	
orth	HYANCHE		
entry	HYARITH	0	
orth	HYARITH		
entry	HYBOMA	0	
orth	HYBOMA		
entry	HYBOUCOUHU	0	
orth	HYBOUCOUHU		
entry	HYDARTROS	0	
orth	HYDARTROS		
clique	Gangraena		
entry	HYDATINON	0	
orth	HYDATINON		
entry	HYDATIS	1	
orth	HYDATIS		
pb	341	0173	
entry	HYDATYSMUS	0	
orth	HYDATYSMUS		
entry	HYDATOCHOLOS	0	
orth	HYDATOCHOLOS		
entry	HYDATODES	0	
orth	HYDATODES		
entry	HYDEROS	0	
orth	HYDEROS		
entry	HYDNON	0	
orth	HYDNON		
entry	HYDRA	0	
orth	HYDRA		
entry	HYDRAGOGOS	0	
orth	HYDRAGOGOS		
entry	HYDRARGYRUM	0	
orth	HYDRARGYRUM		
entry	HYDRARGYROSIS	0	
orth	HYDRARGYROSIS		
entry	HYDRARTHROS	0	
orth	HYDRARTHROS		
clique	Hydarthros		
entry	HYDRELÆUM	0	
orth	HYDRELÆUM		
entry	HYDRENTEROCELE, HYDRO-ENTEROCELE	0	
orth	HYDRENTEROCELE		
orth	HYDRO-ENTEROCELE		
clique	Hernia		
entry	HYDROA	0	
orth	HYDROA		
clique	HidroaZc Sudamtna		
entry	HYDROCARDIA	0	
orth	HYDROCARDIA		
entry	HYDROCELE	0	
orth	HYDROCELE		
entry	HYDROCEPHALUS	0	
orth	HYDROCEPHALUS		
entry	HYDROCOTYLE	1	
orth	HYDROCOTYLE		
pb	343	0174	
entry	HYDROCRITHE	0	
orth	HYDROCRITHE		
entry	HYDRODES FEBRIS	0	
orth	HYDRODES FEBRIS		
clique	Hydrenterocele		
entry	HYDROGARON	0	
orth	HYDROGARON		
entry	HYDROLÆUM	0	
orth	HYDROLÆUM		
clique	Hydrelaeum		
entry	HYDROLAPATHUM	0	
orth	HYDROLAPATHUM		
clique	Britannica		
entry	HYDROMELI	0	
orth	HYDROMELI		
clique	Mel		
entry	HYDROMELON	0	
orth	HYDROMELON		
entry	HYDROMPHALON	0	
orth	HYDROMPHALON		
entry	HYDRONOSOS	0	
orth	HYDRONOSOS		
entry	HYDROPEGE	0	
orth	HYDROPEGE		
entry	HYDROPHOBIA	11	
orth	HYDROPHOBIA		
pb	345	0175	
pb	347	0176	
clique	les Transact. Philo		
pb	349	0177	
pb	351	0178	
pb	353	0179	
pb	355	0180	
pb	357	0181	
pb	359	0182	
pb	361	0183	
pb	363	0184	
pb	365	0185	
entry	HYDROPHTHALMIA	0	
orth	HYDROPHTHALMIA		
clique	Oculus		
entry	HYDROPHTHALMON	0	
orth	HYDROPHTHALMON		
entry	HYDROPHYLLON	0	
orth	HYDROPHYLLON		
entry	HYDROPHYSOCELE	0	
orth	HYDROPHYSOCELE		
entry	HYDROPICA	0	
orth	HYDROPICA		
entry	HYDROPIPER	0	
orth	HYDROPIPER		
entry	HYDROPNEUMOSARCA	0	
orth	HYDROPNEUMOSARCA		
entry	HYDROPOIDES	0	
orth	HYDROPOIDES		
entry	HYDROPOTA	1	
orth	HYDROPOTA		
pb	367	0186	
entry	HYDROPS	18	
orth	HYDROPS		
clique	Cachexia		
pb	369	0187	
pb	371	0188	
pb	373	0189	
pb	375	0190	
pb	377	0191	
pb	379	0192	
pb	381	0193	
pb	383	0194	
pb	385	0195	
pb	387	0196	
pb	389	0197	
clique	Hernia		
pb	389	0197	
pb	393	0199	
pb	395	0200	
pb	397	0201	
clique	Hernia		
pb	399	0202	
clique	Pl. VIII. du premier Volume, Fig. QS		
pb	401	0203	
pb	403	0204	
entry	HYDROPYRETOS	0	
orth	HYDROPYRETOS		
entry	HYDROROSATON	0	
orth	HYDROROSATON		
entry	HYDRORRODINUM	0	
orth	HYDRORRODINUM		
entry	HYDROSARCOCELE	0	
orth	HYDROSARCOCELE		
clique	Hernia		
entry	HYDROSELINUM	0	
orth	HYDROSELINUM		
entry	HYDROTICUS	0	
orth	HYDROTICUS		
clique	Hydragogus		
entry	HYDRUS, HYDRA	0	
orth	HYDRUS		
orth	HYDRA		
entry	HYEMS	0	
orth	HYEMS		
entry	HYGIDION	0	
orth	HYGIDION		
entry	HYGIEIA, HYGEIA	0	
orth	HYGIEIA		
orth	HYGEIA		
entry	HYGIEINE	0	
orth	HYGIEINE		
entry	HYGRA	0	
orth	HYGRA		
entry	HYGREMPLASTRA	0	
orth	HYGREMPLASTRA		
entry	HYGROBLEPHARICUS	0	
orth	HYGROBLEPHARICUS		
entry	HYGROCIRSOCELE	0	
orth	HYGROCIRSOCELE		
entry	HYGROCOLLYRIUM	0	
orth	HYGROCOLLYRIUM		
entry	HYGROMETRUM	1	
orth	HYGROMETRUM		
pb	405	0205	
entry	HYGROMYRON	0	
orth	HYGROMYRON		
entry	HYGROPHOBIA	0	
orth	HYGROPHOBIA		
clique	Hydrophobia		
entry	HYGROPHTHALMICUS	0	
orth	HYGROPHTHALMICUS		
entry	HYGROS	0	
orth	HYGROS		
entry	HYLARCHICUS	0	
orth	HYLARCHICUS		
entry	HYLE	0	
orth	HYLE		
entry	HYMEN	0	
orth	HYMEN		
entry	HYMENODES	0	
orth	HYMENODES		
entry	HYOIDES	0	
orth	HYOIDES		
entry	HYOPHARYNGÆUS MUSCULUS	0	
orth	HYOPHARYNGÆUS MUSCULUS		
clique	Pharynx		
entry	HYOPHTHALMOS	0	
orth	HYOPHTHALMOS		
entry	HYOSCYAMUS	2	
orth	HYOSCYAMUS		
pb	407	0206	
pb	409	0207	
clique	Nicotiana		
entry	HYOSERIS	0	
orth	HYOSERIS		
entry	HYOTHYROIDES	0	
orth	HYOTHYROIDES		
entry	HYPACTICOS	0	
orth	HYPACTICOS		
entry	HYPÆTHROS	0	
orth	HYPÆTHROS		
entry	HYPALEIPTON	0	
orth	HYPALEIPTON		
entry	HYPALEIPTRON	0	
orth	HYPALEIPTRON		
entry	HYPECOUM	0	
orth	HYPECOUM		
clique	Cuminum Siliquosum		
entry	HYPELÆON	0	
orth	HYPELÆON		
entry	HYPELATOS	0	
orth	HYPELATOS		
entry	HYPENE	0	
orth	HYPENE		
entry	HYPONEMIUS	0	
orth	HYPONEMIUS		
entry	HYPERBOLICUS	0	
orth	HYPERBOLICUS		
entry	HYPERCATHARSIS	1	
orth	HYPERCATHARSIS		
pb	411	0208	
entry	HYPERCORYPHOSIS	0	
orth	HYPERCORYPHOSIS		
entry	HYPERCRISIS	0	
orth	HYPERCRISIS		
entry	HYPEREPHIDROSIS	0	
orth	HYPEREPHIDROSIS		
entry	HYPERESIA	0	
orth	HYPERESIA		
entry	HYPERETRIA	0	
orth	HYPERETRIA		
entry	HYPERICUM	1	
orth	HYPERICUM		
pb	413	0209	
clique	Ascyrum		
clique	Andros.aemum		
clique	Caris		
entry	HYPERINESIS	0	
orth	HYPERINESIS		
entry	HYPERINOS	0	
orth	HYPERINOS		
