object			
volume	00216x02	James Diderot & al.	{date}
entry	APOSPHINXIS	0	
orth	APOSPHINXIS		
entry	APOSPONGISMUS	0	
orth	APOSPONGISMUS		
entry	APOSTAGMA, APOSTALAGMA	0	
orth	APOSTAGMA		
orth	APOSTALAGMA		
entry	APOSTASIS	0	
orth	APOSTASIS		
clique	Abseeffets		
entry	APOSTAXIS	0	
orth	APOSTAXIS		
entry	APOSTEMA	0	
orth	APOSTEMA		
entry	APOSTEMATIAI	0	
orth	APOSTEMATIAI		
entry	APOSTOLORUM UNGUENTUM	0	
orth	APOSTOLORUM UNGUENTUM		
entry	APOSTRACOS OSTEON	0	
orth	APOSTRACOS OSTEON		
entry	APOSTROPHE	0	
orth	APOSTROPHE		
entry	APOSYRMA	0	
orth	APOSYRMA		
clique	Abrasum		
entry	APOTELESMA	0	
orth	APOTELESMA		
entry	APOTHECA	0	
orth	APOTHECA		
entry	APOTHECARIUS	0	
orth	APOTHECARIUS		
entry	APOTHERAPIA	0	
orth	APOTHERAPIA		
entry	APOTHERMUM	0	
orth	APOTHERMUM		
entry	APOTHESIS	1	
orth	APOTHESIS		
pb	311	0158	
entry	APOTHLIMMA	0	
orth	APOTHLIMMA		
entry	APOTHRAUSIS	0	
orth	APOTHRAUSIS		
entry	APOTOCOS	0	
orth	APOTOCOS		
entry	APOTOS	0	
orth	APOTOS		
entry	APOTROPÆOS	0	
orth	APOTROPÆOS		
entry	APOTYCHIA	0	
orth	APOTYCHIA		
entry	APOXE, APOXERA	0	
orth	APOXE		
orth	APOXERA		
entry	APOZEMA	0	
orth	APOZEMA		
entry	APOZIMOS	0	
orth	APOZIMOS		
entry	APPARATUS	0	
orth	APPARATUS		
entry	APPENDICULA VERMIFORMIS	0	
orth	APPENDICULA VERMIFORMIS		
entry	APPENDIX	0	
orth	APPENDIX		
entry	APPENSIO	0	
orth	APPENSIO		
entry	APPETITUS, APPETENTIA	0	
orth	APPETITUS		
orth	APPETENTIA		
entry	APPETITUS CANINUS	0	
orth	APPETITUS CANINUS		
clique	Bulimia		
entry	APPLICATIO	0	
orth	APPLICATIO		
entry	APPLUDA	0	
orth	APPLUDA		
entry	APPOSITIO	0	
orth	APPOSITIO		
entry	ADDITIO	0	
orth	ADDITIO		
clique	Additto		
entry	APPREHENSIO, APPREHENSORIUM, ANTILEPSIS	0	
orth	APPREHENSIO		
orth	APPREHENSORIUM		
orth	ANTILEPSIS		
clique	Antilepsis		
clique	Catalepsis		
entry	APPROPRIATIO	0	
orth	APPROPRIATIO		
entry	APPROXIMATIO	1	
orth	APPROXIMATIO		
pb	313	0159	
entry	APRACTA	0	
orth	APRACTA		
entry	APRONIA, NIGRA VITIS, CHIRONIA, GYNEANTHE	0	
orth	APRONIA		
orth	NIGRA VITIS		
orth	CHIRONIA		
orth	GYNEANTHE		
clique	Bryonia		
entry	APROXIS	0	
orth	APROXIS		
entry	APSIRRHOON	0	
orth	APSIRRHOON		
entry	APSYCHIA	0	
orth	APSYCHIA		
clique	Lipothymia		
entry	APTISTOS	0	
orth	APTISTOS		
entry	APTYSTOS	0	
orth	APTYSTOS		
entry	APUA	0	
orth	APUA		
entry	APULOTICUS	0	
orth	APULOTICUS		
entry	APYETOS	0	
orth	APYETOS		
entry	APYREXIA	0	
orth	APYREXIA		
entry	APYROMELE, APYRENOMELE	0	
orth	APYROMELE		
orth	APYRENOMELE		
entry	APYRON	0	
orth	APYRON		
clique	Æthiops		
entry	APYROTHIUM	0	
orth	APYROTHIUM		
entry	APYROTI	0	
orth	APYROTI		
entry	AQUA	28	
orth	AQUA		
clique	Acidulae, Thermae		
pb	315	0160	
pb	317	0161	
pb	319	0162	
pb	321	0163	
pb	323	0164	
pb	325	0165	
pb	327	0166	
pb	329	0167	
pb	331	0168	
pb	333	0169	
pb	335	0170	
pb	337	0171	
pb	339	0172	
pb	341	0173	
pb	343	0174	
pb	345	0175	
pb	347	0176	
pb	349	0177	
pb	351	0178	
pb	353	0179	
pb	355	0180	
pb	357	0181	
pb	359	0182	
clique	Alexiteria		
pb	361	0183	
pb	363	0184	
pb	365	0185	
pb	367	0186	
pb	369	0187	
entry	AQUÆDUCTUS	0	
orth	AQUÆDUCTUS		
entry	AQUALA	0	
orth	AQUALA		
entry	AQUALICULUS	0	
orth	AQUALICULUS		
entry	AQUARIUS	0	
orth	AQUARIUS		
entry	AQUASTER	0	
orth	AQUASTER		
entry	AQUATUM, AQUEUM	0	
orth	AQUATUM		
orth	AQUEUM		
entry	AQUEUS HUMOR OCULI	0	
orth	AQUEUS HUMOR OCULI		
clique	Oculus		
entry	AQUIDUCUS	0	
orth	AQUIDUCUS		
clique	Hydragogos		
entry	AQUIFOLIUM, AGRIFOLIUM	0	
orth	AQUIFOLIUM		
orth	AGRIFOLIUM		
entry	AQUILA	0	
orth	AQUILA		
entry	AQUILÆ	0	
orth	AQUILÆ		
entry	AQUILEGIA	1	
orth	AQUILEGIA		
pb	371	0188	
entry	AQUILENA, CONSOLIDA REGALIS	0	
orth	AQUILENA		
orth	CONSOLIDA REGALIS		
entry	AQUOSA URINA	0	
orth	AQUOSA URINA		
entry	AQUOSUS HYDROPS	0	
orth	AQUOSUS HYDROPS		
clique	Aseites		
entry	AQUULA	0	
orth	AQUULA		
clique	Hy datis		
entry	ARA PARVA	0	
orth	ARA PARVA		
entry	ARABE	0	
orth	ARABE		
entry	ARABICUS LAPIS	0	
orth	ARABICUS LAPIS		
entry	ARABIS MALAGMA AD STRUMAS, PHYMATHA	0	
orth	ARABIS MALAGMA AD STRUMAS		
orth	PHYMATHA		
entry	ARABICA ANTIDOTUS HEPATICA	0	
orth	ARABICA ANTIDOTUS HEPATICA		
entry	ARABICUM GUMMI	0	
orth	ARABICUM GUMMI		
entry	ARABIS, DRABA	0	
orth	ARABIS		
orth	DRABA		
clique	Draba		
entry	ARACA GUAM	0	
orth	ARACA GUAM		
clique	Guyara		
entry	ARACA MIRI	1	
orth	ARACA MIRI		
pb	373	0189	
entry	ARACHYDNA, ARACOIDES	0	
orth	ARACHYDNA		
orth	ARACOIDES		
entry	ARACHNE	0	
orth	ARACHNE		
entry	ARACHNOIDES	0	
orth	ARACHNOIDES		
clique	Pia-mater		
entry	ARACON	0	
orth	ARACON		
entry	ARACUS	0	
orth	ARACUS		
entry	ARACYNAPPIL	0	
orth	ARACYNAPPIL		
entry	ARÆON	0	
orth	ARÆON		
entry	ARÆOSYNCRITOS	0	
orth	ARÆOSYNCRITOS		
entry	ARÆOTICA	0	
orth	ARÆOTICA		
entry	ARALDA	0	
orth	ARALDA		
clique	Digitalia		
entry	ARALIA	1	
orth	ARALIA		
pb	375	0190	
entry	ARALIASTRUM	0	
orth	ARALIASTRUM		
entry	ARANEA	0	
orth	ARANEA		
clique	Araneus		
entry	ARANEA TUNICA	0	
orth	ARANEA TUNICA		
entry	ARANEOSA URINA	0	
orth	ARANEOSA URINA		
entry	ARANEOSUS PULSUS	0	
orth	ARANEOSUS PULSUS		
entry	ARANEUS	3	
orth	ARANEUS		
pb	377	0191	
pb	379	0192	
pb	381	0193	
entry	ARANTIA	0	
orth	ARANTIA		
entry	ARARA	0	
orth	ARARA		
entry	ARATICU	0	
orth	ARATICU		
entry	ARBOR	1	
orth	ARBOR		
pb	383	0194	
clique	Verva mora		
clique	Benzoin		
clique	Capaiï		
clique	Camphora		
clique	Hera		
clique	Negundo		
clique	Qtelnqurna		
clique	Azedarach		
clique	Gosseypium		
clique	Frutex Indiae		
clique	Lichi		
clique	Pentaphyllos		
clique	Ficus Indica		
clique	Herculis Clava		
clique	TInctoria		
clique	Tulipifera		
clique	Uvifera		
entry	ARBOREUS	0	
orth	ARBOREUS		
entry	ARBUSCULA	0	
orth	ARBUSCULA		
entry	ARBUSCULA CORALLOIDES	0	
orth	ARBUSCULA CORALLOIDES		
clique	Corallodendron		
entry	ARBUTUS	0	
orth	ARBUTUS		
entry	ARCANUM	1	
orth	ARCANUM		
pb	385	0195	
entry	ARCEUTHOS, JUNIPERUS	0	
orth	ARCEUTHOS		
orth	JUNIPERUS		
clique	Juniperus		
entry	ARCHÆUS	0	
orth	ARCHÆUS		
entry	ARCHAGATHI EMPLASTRUM LENE	0	
orth	ARCHAGATHI EMPLASTRUM LENE		
entry	ARCHAGATHUS	1	
orth	ARCHAGATHUS		
pb	387	0196	
entry	ARCHALTES	0	
orth	ARCHALTES		
entry	ARCHANGELICA	0	
orth	ARCHANGELICA		
clique	Angelica		
entry	ARCHE	1	
orth	ARCHE		
pb	389	0197	
entry	ARCHEGONOS	0	
orth	ARCHEGONOS		
entry	ARCHENDA	0	
orth	ARCHENDA		
clique	Alcanna		
entry	ARCHEUS	0	
orth	ARCHEUS		
entry	ARCHIATER	1	
orth	ARCHIATER		
pb	391	0198	
entry	ARCHIDOXA	0	
orth	ARCHIDOXA		
entry	ARCHIGENES	1	
orth	ARCHIGENES		
pb	393	0199	
entry	ARCHIMAGIA	0	
orth	ARCHIMAGIA		
entry	ARCHIMEDIS TRISPASTUM	0	
orth	ARCHIMEDIS TRISPASTUM		
entry	ARCHYMIA	0	
orth	ARCHYMIA		
entry	ARCHOS	0	
orth	ARCHOS		
entry	ARCION	0	
orth	ARCION		
clique	Bardana		
entry	ARCOS	0	
orth	ARCOS		
entry	ARCTATA PARS	0	
orth	ARCTATA PARS		
entry	ARCTATIO	0	
orth	ARCTATIO		
entry	ARCTION	0	
orth	ARCTION		
clique	Bardana		
entry	ARCTOS	1	
orth	ARCTOS		
pb	395	0200	
entry	ARCTOSCORDON	0	
orth	ARCTOSCORDON		
entry	ARCTOSTAPHYLOS	0	
orth	ARCTOSTAPHYLOS		
entry	ARCTURUS	0	
orth	ARCTURUS		
entry	ARCTURUS CRETICUS BELLI	0	
orth	ARCTURUS CRETICUS BELLI		
clique	Blattaria		
entry	ARCUALIA OSSA	0	
orth	ARCUALIA OSSA		
entry	ARCUALIS SUTURA, SUTURA CORONALIS	0	
orth	ARCUALIS SUTURA		
orth	SUTURA CORONALIS		
clique	Sutura		
entry	ARCUATIO	0	
orth	ARCUATIO		
entry	ARCUATUS MORBUS	0	
orth	ARCUATUS MORBUS		
clique	Icterus		
entry	ARCULÆ	0	
orth	ARCULÆ		
entry	ARDABOR	0	
orth	ARDABOR		
entry	ARDAS, ARDALOS	0	
orth	ARDAS		
orth	ARDALOS		
entry	ARDEA	0	
orth	ARDEA		
entry	ARDEA STELLARIS	0	
orth	ARDEA STELLARIS		
entry	ARDENS FEBRIS	0	
orth	ARDENS FEBRIS		
clique	Causas		
entry	ARDENTIA	0	
orth	ARDENTIA		
entry	ARDESIA	0	
orth	ARDESIA		
entry	ARDOR URINÆ	0	
orth	ARDOR URINÆ		
clique	Dysuria		
entry	ARE-ALU	0	
orth	ARE-ALU		
clique	Ficus		
entry	AREA	0	
orth	AREA		
entry	ARECA	0	
orth	ARECA		
clique	Catechu		
entry	AREFACTIO	0	
orth	AREFACTIO		
entry	AREMAROS	0	
orth	AREMAROS		
entry	ARENA MARIS	0	
orth	ARENA MARIS		
entry	ARENAMEN, ARENARMEI	0	
orth	ARENAMEN		
orth	ARENARMEI		
entry	ARENARIA	0	
orth	ARENARIA		
entry	ARENATIO	0	
orth	ARENATIO		
entry	AREOLA	0	
orth	AREOLA		
clique	Mammae		
entry	ARES	1	
orth	ARES		
pb	397	0201	
entry	ARESTA BOVIS	0	
orth	ARESTA BOVIS		
clique	Anonis		
entry	ARETÆUS	3	
orth	ARETÆUS		
pb	399	0202	
pb	401	0203	
pb	403	0204	
entry	ARETE	0	
orth	ARETE		
entry	AREUS	0	
orth	AREUS		
entry	ARFAR, ARSAG	0	
orth	ARFAR		
orth	ARSAG		
entry	ARGÆUS MONS	0	
orth	ARGÆUS MONS		
entry	ARGEMON, ARGEMA	0	
orth	ARGEMON		
orth	ARGEMA		
clique	Albugo		
entry	ARGEMONE	0	
orth	ARGEMONE		
clique	Papaver		
entry	ARGEMONIA	0	
orth	ARGEMONIA		
entry	ARGENTINA, POTENTILLA	0	
orth	ARGENTINA		
orth	POTENTILLA		
clique	Potentilla		
entry	ARGENTUM	4	
orth	ARGENTUM		
pb	405	0205	
pb	407	0206	
pb	409	0207	
pb	411	0208	
entry	ARGES	0	
orth	ARGES		
entry	ARGESTES	0	
orth	ARGESTES		
entry	ARGILLA	1	
orth	ARGILLA		
pb	413	0209	
entry	ARGISTATA	0	
orth	ARGISTATA		
entry	ARGOS	0	
orth	ARGOS		
entry	ARGYRITIS TERRA	0	
orth	ARGYRITIS TERRA		
clique	Spuma argenti		
entry	ARGYROCOME	0	
orth	ARGYROCOME		
entry	ARGYRODAMAS	0	
orth	ARGYRODAMAS		
entry	ARGYROGONIA	0	
orth	ARGYROGONIA		
clique	Chrysegonia		
entry	ARGYROPHORA	0	
orth	ARGYROPHORA		
entry	ARGYROPOEIA	0	
orth	ARGYROPOEIA		
entry	ARGYRUS	0	
orth	ARGYRUS		
entry	ARGYROTROPHEMA	0	
orth	ARGYROTROPHEMA		
entry	ARHEUMATISTOS	0	
orth	ARHEUMATISTOS		
entry	ARIA	0	
orth	ARIA		
entry	ARICYMON	0	
orth	ARICYMON		
entry	ARIDA MEDICAMENTA	0	
orth	ARIDA MEDICAMENTA		
entry	ARIDITAS CORPORIS	0	
orth	ARIDITAS CORPORIS		
entry	ARIDUM	0	
orth	ARIDUM		
entry	ARIDURA	0	
orth	ARIDURA		
entry	ARIES	0	
orth	ARIES		
clique	Ovis		
entry	ARIGEOS	0	
orth	ARIGEOS		
entry	ARILLA	0	
orth	ARILLA		
entry	ARIOBARZANIUM EMPLASTRUM	0	
orth	ARIOBARZANIUM EMPLASTRUM		
entry	ARIS	0	
orth	ARIS		
entry	ARISARUM	0	
orth	ARISARUM		
entry	ARISTA	1	
orth	ARISTA		
pb	415	0210	
entry	ARISTALTHÆA	0	
orth	ARISTALTHÆA		
entry	ARISTARCHI ANTIDOTUS PAULINA	0	
orth	ARISTARCHI ANTIDOTUS PAULINA		
entry	ARISTEAS	0	
orth	ARISTEAS		
entry	ARISTI EMPLASTRUM NIGRUM	0	
orth	ARISTI EMPLASTRUM NIGRUM		
entry	ARISTIONIS MACHINAMENTUM	0	
orth	ARISTIONIS MACHINAMENTUM		
entry	ARISTOGENIS MALAGMA	0	
orth	ARISTOGENIS MALAGMA		
entry	ARISTOLOCHIA	1	
orth	ARISTOLOCHIA		
pb	417	0211	
clique	Serpentaria Vourghelanai		
entry	ARISTON	1	
orth	ARISTON		
pb	419	0212	
entry	ARISTON MAGNUM ET PARVUM	0	
orth	ARISTON MAGNUM ET PARVUM		
entry	ARISTOPHANEION	0	
orth	ARISTOPHANEION		
clique	Zopissea		
entry	ARITHMOS	0	
orth	ARITHMOS		
entry	ARLADA, ARLADAR	0	
orth	ARLADA		
orth	ARLADAR		
entry	ARLES CRUDUM	0	
orth	ARLES CRUDUM		
entry	ARMALA, HARMALA, HARMELA	0	
orth	ARMALA		
orth	HARMALA		
orth	HARMELA		
clique	Harmela		
entry	ARMARIUM UNGUENTUM	0	
orth	ARMARIUM UNGUENTUM		
entry	ARMATURA	0	
orth	ARMATURA		
clique	Amnios		
entry	ARME	0	
orth	ARME		
entry	ARMENA	0	
orth	ARMENA		
entry	ARMENA BOLUS	0	
orth	ARMENA BOLUS		
clique	Bolus		
entry	ARMENIACA MALUS	1	
orth	ARMENIACA MALUS		
pb	421	0213	
entry	ARMENUS LAPIS	0	
orth	ARMENUS LAPIS		
entry	ARMERIA	0	
orth	ARMERIA		
entry	ARMILLA	0	
orth	ARMILLA		
entry	ARMONIACUM, AMMONIACUM	0	
orth	ARMONIACUM		
orth	AMMONIACUM		
clique	Ammoniacum		
entry	ARMORACIA	0	
orth	ARMORACIA		
entry	ARMORUM PUGNA	0	
orth	ARMORUM PUGNA		
entry	ARMUTHEUS LAPIS	0	
orth	ARMUTHEUS LAPIS		
clique	Armenius lapis		
entry	ARNABO, ZEDOARIA	0	
orth	ARNABO		
orth	ZEDOARIA		
clique	Zedoaria		
entry	ARNACIS	0	
orth	ARNACIS		
entry	ARNALDIA	0	
orth	ARNALDIA		
entry	ARNICA	0	
orth	ARNICA		
clique	Dororncum		
entry	ARNOGLOSSUM	0	
orth	ARNOGLOSSUM		
clique	Plantago		
entry	AROEIRA	0	
orth	AROEIRA		
clique	Lentiscus		
entry	AROHOT	0	
orth	AROHOT		
entry	AROMA	0	
orth	AROMA		
entry	AROMATICA	1	
orth	AROMATICA		
pb	423	0214	
entry	AROMATITIS	0	
orth	AROMATITIS		
entry	AROMATOPOLA	0	
orth	AROMATOPOLA		
entry	ARON	0	
orth	ARON		
clique	Arum		
entry	ARONIA	0	
orth	ARONIA		
entry	AROPH	0	
orth	AROPH		
entry	ARQUATA	0	
orth	ARQUATA		
entry	ARQUATUS MORBUS, ICTERUS	0	
orth	ARQUATUS MORBUS		
orth	ICTERUS		
entry	ARQUEBUSADE	0	
orth	ARQUEBUSADE		
clique	Aqua		
entry	ARRAPHON	0	
orth	ARRAPHON		
entry	ARRHEN, ARSEN	0	
orth	ARRHEN		
orth	ARSEN		
entry	ARRHOEA	0	
orth	ARRHOEA		
entry	ARRHOSTIA	0	
orth	ARRHOSTIA		
entry	ARRHYTHMUS	0	
orth	ARRHYTHMUS		
clique	Arythmus		
entry	ARSACUM	0	
orth	ARSACUM		
clique	Acrai		
entry	ARSALTOS	0	
orth	ARSALTOS		
clique	Asphaltes		
entry	ARSANEK	0	
orth	ARSANEK		
entry	ARSATUM, ACRAI	0	
orth	ARSATUM		
orth	ACRAI		
clique	Acrai		
entry	ARSENICUM	2	
orth	ARSENICUM		
pb	425	0215	
pb	427	0216	
entry	ARSIORA	0	
orth	ARSIORA		
entry	ARTABA	0	
orth	ARTABA		
entry	ARTANECK, ARTANECH	0	
orth	ARTANECK		
orth	ARTANECH		
entry	ARTEMISIA	2	
orth	ARTEMISIA		
pb	429	0217	
clique	Abrotanum		
pb	431	0218	
entry	ARTEMISION	0	
orth	ARTEMISION		
entry	ARTEMIUS DIANIO	0	
orth	ARTEMIUS DIANIO		
entry	ARTENNA	0	
orth	ARTENNA		
entry	ARTERIA	16	
orth	ARTERIA		
pb	433	0219	
pb	435	0220	
pb	437	0221	
pb	439	0222	
pb	441	0223	
pb	443	0224	
pb	445	0225	
pb	447	0226	
pb	449	0227	
pb	451	0228	
pb	453	0229	
pb	455	0230	
pb	457	0231	
pb	459	0232	
pb	461	0233	
pb	463	0234	
entry	ARTERIACA	0	
orth	ARTERIACA		
entry	ARTERIOTOMIA	3	
orth	ARTERIOTOMIA		
pb	465	0235	
pb	467	0236	
pb	469	0237	
entry	ARTETISCIUS, ARTETISCOS	0	
orth	ARTETISCIUS		
orth	ARTETISCOS		
entry	ARTHETICA, ARTHRETICA	0	
orth	ARTHETICA		
orth	ARTHRETICA		
entry	ARTHOICUM	1	
orth	ARTHOICUM		
pb	471	0238	
entry	ARTHREMBOLUS	0	
orth	ARTHREMBOLUS		
entry	ARTHRITICA	0	
orth	ARTHRITICA		
entry	ARTHRITIS	39	
orth	ARTHRITIS		
pb	473	0239	
pb	475	0240	
pb	477	0241	
pb	479	0242	
pb	481	0243	
pb	483	0244	
pb	485		
pb	491		
pb	493		
pb	491		
pb	497		
pb	495		
pb	497		
pb	499		
pb	501	0253	
pb	503	0254	
clique	Moxa		
pb	505	0255	
pb	507	0256	
pb	509	0257	
pb	511	0258	
pb	513	0259	
pb	515	0260	
pb	517	0261	
pb	519	0262	
pb	521	0263	
pb	523	0264	
pb	525	0265	
pb	527	0266	
pb	529	0267	
pb	531	0268	
pb	533	0269	
pb	535	0270	
pb	537	0271	
pb	539	0272	
pb	541	0273	
pb	543	0274	
pb	545	0275	
pb	547	0276	
pb	549	0277	
entry	ARTHRODIA	0	
orth	ARTHRODIA		
clique	Articulatio		
entry	ARTHRON	0	
orth	ARTHRON		
entry	ARTHROSIS	1	
orth	ARTHROSIS		
clique	Articulation		
pb	551	0278	
entry	ARTICOCA, ARTICOCALUS	0	
orth	ARTICOCA		
orth	ARTICOCALUS		
entry	ARTICULARIS MORBUS	0	
orth	ARTICULARIS MORBUS		
entry	ARTICULATIO	1	
orth	ARTICULATIO		
pb	553	0279	
entry	ARTICULI PLANTARUM	0	
orth	ARTICULI PLANTARUM		
entry	ARTICULUS	1	
orth	ARTICULUS		
pb	555	0280	
entry	ARTIFEX	0	
orth	ARTIFEX		
entry	ARTIFICIALE	0	
orth	ARTIFICIALE		
entry	ARTIOS	0	
orth	ARTIOS		
entry	ARTIPHYES	0	
orth	ARTIPHYES		
entry	ARTISCUS	0	
orth	ARTISCUS		
entry	ARTISTOMA	0	
orth	ARTISTOMA		
entry	ARTIYPOCHROS COLOR	0	
orth	ARTIYPOCHROS COLOR		
entry	ARTIZOA	0	
orth	ARTIZOA		
entry	ARTOCREAS	0	
orth	ARTOCREAS		
entry	ARTOMELI	0	
orth	ARTOMELI		
entry	ARTOPTA	0	
orth	ARTOPTA		
entry	ARTOPTICIUS PANIS	0	
orth	ARTOPTICIUS PANIS		
entry	ARTOS	1	
orth	ARTOS		
pb	557	0281	
entry	ARTUS	0	
orth	ARTUS		
clique	Condimentum		
entry	ARUBUS	0	
orth	ARUBUS		
entry	ARVINA	0	
orth	ARVINA		
clique	Adeps		
entry	ARUM	2	
orth	ARUM		
pb	559	0282	
pb	561	0283	
entry	ARUNDO	1	
orth	ARUNDO		
pb	563	0284	
entry	ARYSTER	0	
orth	ARYSTER		
entry	ARYTÆNOIDES	0	
orth	ARYTÆNOIDES		
entry	ARYTHMUS, ARRHYTMUS	0	
orth	ARYTHMUS		
orth	ARRHYTMUS		
entry	AS, ASSARIUM	0	
orth	AS		
orth	ASSARIUM		
entry	ASA DULCIS	0	
orth	ASA DULCIS		
clique	Benzolnum		
entry	ASA FOETIDA	0	
orth	ASA FOETIDA		
clique	Silphium		
entry	ASABON	0	
orth	ASABON		
entry	ASÆSTUS	0	
orth	ASÆSTUS		
clique	Calcarius lapis Se Calx		
entry	ASAGEN	0	
orth	ASAGEN		
entry	ASAGI	0	
orth	ASAGI		
entry	ASAMAR, ASAGAR, ASINGAR	0	
orth	ASAMAR		
orth	ASAGAR		
orth	ASINGAR		
entry	ASAMAZ	0	
orth	ASAMAZ		
entry	ASAPEOS	0	
orth	ASAPEOS		
entry	ASAPES	0	
orth	ASAPES		
entry	ASAPHATUM	0	
orth	ASAPHATUM		
entry	ASAPHEIS	1	
orth	ASAPHEIS		
pb	565	0285	
entry	ASARABACCA	0	
orth	ASARABACCA		
entry	ASARCON	0	
orth	ASARCON		
entry	ASARINA	0	
orth	ASARINA		
clique	Asarum		
entry	ASARITES	0	
orth	ASARITES		
entry	ASARUM	1	
orth	ASARUM		
pb	567	0286	
entry	ASBESTUS	0	
orth	ASBESTUS		
clique	Ami anthus		
entry	ASBO	0	
orth	ASBO		
entry	ASCALABOTES	0	
orth	ASCALABOTES		
clique	Aldrovandi		
entry	ASCALONIA, ASCALONITIS	0	
orth	ASCALONIA		
orth	ASCALONITIS		
clique	Cepa		
entry	ASCARDAMYCTES	0	
orth	ASCARDAMYCTES		
entry	ASCARIDES	1	
orth	ASCARIDES		
pb	569	0287	
entry	ASCELES	0	
orth	ASCELES		
entry	ASCENDENTIA	0	
orth	ASCENDENTIA		
entry	ASCENSUS MORBI	0	
orth	ASCENSUS MORBI		
entry	ASCESIS	0	
orth	ASCESIS		
entry	ASCETES	0	
orth	ASCETES		
entry	ASCHEMON	0	
orth	ASCHEMON		
entry	ASCHIA	0	
orth	ASCHIA		
entry	ASCIA	0	
orth	ASCIA		
entry	ASCITES	0	
orth	ASCITES		
clique	Hydrops		
entry	ASCITICUS	0	
orth	ASCITICUS		
entry	ASCLEPIADÆ	2	
orth	ASCLEPIADÆ		
pb	571	0288	
pb	573	0289	
entry	ASCLEPIADES	2	
orth	ASCLEPIADES		
pb	575	0290	
pb	577	0291	
entry	ASCLEPIAS	0	
orth	ASCLEPIAS		
entry	ASCLEPIOS	0	
orth	ASCLEPIOS		
entry	ASCLITES	0	
orth	ASCLITES		
entry	ASCOMA	0	
orth	ASCOMA		
entry	ASCOS	1	
orth	ASCOS		
pb	579	0292	
entry	ASCYRUM	0	
orth	ASCYRUM		
entry	ASDENIGI, AZEDEGINI	0	
orth	ASDENIGI		
orth	AZEDEGINI		
entry	ASE, ASSE	0	
orth	ASE		
orth	ASSE		
entry	ASEB	0	
orth	ASEB		
entry	ASED	0	
orth	ASED		
entry	ASEDENIGI	0	
orth	ASEDENIGI		
entry	ASEF, ALBASEF	0	
orth	ASEF		
orth	ALBASEF		
clique	Hydroa		
entry	ASEGEN	0	
orth	ASEGEN		
entry	ASELLI	0	
orth	ASELLI		
clique	Millepedes		
entry	ASELLUS	0	
orth	ASELLUS		
entry	ASEMOS	1	
orth	ASEMOS		
pb	581	0293	
entry	ASENEC	0	
orth	ASENEC		
entry	ASEPH	0	
orth	ASEPH		
entry	ASEPTA	0	
orth	ASEPTA		
entry	ASERON	0	
orth	ASERON		
entry	ASIGI	0	
orth	ASIGI		
clique	Asingar		
entry	ASILUS	0	
orth	ASILUS		
entry	ASINEOS, ASINES	0	
orth	ASINEOS		
orth	ASINES		
entry	ASINGAR, ASUGAR, ASMIAR, ASIGI	1	
orth	ASINGAR		
orth	ASUGAR		
orth	ASMIAR		
orth	ASIGI		
pb	583	0294	
clique	Lac		
entry	ASJOGAM	0	
orth	ASJOGAM		
entry	ASIRACUS	0	
orth	ASIRACUS		
clique	Locusta		
entry	ASITOI	0	
orth	ASITOI		
entry	ASITIA	0	
orth	ASITIA		
entry	ASIUS LAPIS	0	
orth	ASIUS LAPIS		
clique	Aissius		
entry	ASMAGA	0	
orth	ASMAGA		
entry	ASMUM	0	
orth	ASMUM		
entry	ASODES	0	
orth	ASODES		
clique	Ase		
entry	ASOPER	0	
orth	ASOPER		
entry	ASPALATHUS	0	
orth	ASPALATHUS		
entry	ASPALTUM	0	
orth	ASPALTUM		
clique	Ascsthajo		
entry	ASPARAGUS	1	
orth	ASPARAGUS		
pb	585	0295	
entry	ASPASIA	0	
orth	ASPASIA		
entry	ASPER	0	
orth	ASPER		
entry	ASPERA ARTERIA	0	
orth	ASPERA ARTERIA		
clique	Arteria & Pulmones		
entry	ASPERATA	0	
orth	ASPERATA		
clique	Asperum		
entry	ASPERELLA	0	
orth	ASPERELLA		
entry	ASPERGULA ASPERUGO	0	
orth	ASPERGULA ASPERUGO		
clique	Asperula		
entry	ASPERIFOLIUS	0	
orth	ASPERIFOLIUS		
entry	ASPERSIO	0	
orth	ASPERSIO		
entry	ASPERULA	1	
orth	ASPERULA		
pb	587	0296	
entry	ASPERUM	0	
orth	ASPERUM		
entry	ASPHALATUS	0	
orth	ASPHALATUS		
entry	ASPHALEIA	0	
orth	ASPHALEIA		
entry	ASPHALTITIS	0	
orth	ASPHALTITIS		
entry	ASPHALTOS	0	
orth	ASPHALTOS		
entry	ASPHARAGUS	0	
orth	ASPHARAGUS		
entry	ASPHENDAMNOS	0	
orth	ASPHENDAMNOS		
entry	ASPHODELUS	1	
orth	ASPHODELUS		
clique	Anthéricos		
pb	589	0297	
entry	ASPHYXIA	0	
orth	ASPHYXIA		
entry	ASPIC	0	
orth	ASPIC		
entry	ASPIDION	0	
orth	ASPIDION		
entry	ASPIDISCOS	0	
orth	ASPIDISCOS		
entry	ASPIS	1	
orth	ASPIS		
pb	591	0298	
entry	ASPLENIUM	0	
orth	ASPLENIUM		
entry	ASPREDO	0	
orth	ASPREDO		
entry	ASPRELLA	0	
orth	ASPRELLA		
entry	ASPRIS	0	
orth	ASPRIS		
clique	Ægilops		
entry	ASSA FOETIDA	0	
orth	ASSA FOETIDA		
entry	ASSALA	0	
orth	ASSALA		
entry	ASSALIÆ	0	
